ticker,strategy,target,stop,hold,unit_mul,max_pyr,trail,btc_exit,n,pnl,wr,avg,avg_layers
CONL,all_green_ultra,50,-20,45,3.0,3,,False,3,293823,33.3,3.27,1.0
CONL,all_green_ultra,50,-20,45,3.0,1,,False,3,293823,33.3,3.27,1.0
MSTU,triple_confirm,40,-20,30,4.0,1,,False,3,292988,33.3,2.44,1.0
MSTU,di_cross_surge_btc2,80,-25,90,2.0,5,,False,9,287582,22.2,-11.08,2.22
AMDL,mstr_over5_ret3_btc,40,-20,30,3.0,1,,False,11,283073,27.3,0.86,1.0
AMDL,consec3_surge,60,-25,60,3.0,1,-12.0,False,19,282795,36.8,0.5,1.0
MSTU,mstr_over5_ret3_btc,80,-25,120,3.0,1,,True,9,280204,22.2,1.04,1.0
AMDL,mstr_rsi_ret3_btc2,50,-20,45,3.0,3,,False,9,278942,22.2,-3.56,1.11
MSTU,mstr_over5_ret3_btc,100,-30,180,2.0,3,,True,6,271589,16.7,-0.69,1.83
MSTU,rsi7_80_btc2,80,-25,90,3.0,1,,False,6,242741,33.3,1.35,1.0
AMDL,mstr_rsi_ret3_btc2,80,-25,90,3.0,1,,False,8,242380,25.0,1.01,1.0
AMDL,mstr_rsi_ret3_btc2,50,-20,45,2.0,3,-10.0,False,11,230757,27.3,0.25,1.18
MSTU,di_cross_surge_btc2,60,-25,90,3.0,1,,True,10,229740,20.0,0.77,1.0
IREN,btc_regime3_all,60,-25,60,3.0,1,-12.0,False,6,223290,16.7,1.24,1.0
MSTU,triple_confirm,40,-20,30,3.0,1,,False,3,219741,33.3,2.44,1.0
MSTU,triple_confirm,50,-20,45,3.0,1,,False,3,219741,33.3,2.44,1.0
MSTU,mstr5_bo10_btc2,80,-25,90,3.0,1,,False,6,198963,33.3,1.11,1.0
AMDL,mstr_rsi65_ma_btc2,50,-20,45,3.0,1,,False,3,189173,33.3,2.1,1.0
CONL,mstr_rsi65_ma_btc2,60,-25,60,4.0,1,,False,6,187307,33.3,0.78,1.0
MSTU,mstr5_bo10_btc2,30,-15,20,5.0,1,,False,8,185088,25.0,0.46,1.0
IREN,btc_strong5d_rsi_accel,30,-15,20,5.0,1,,False,3,184167,33.3,1.23,1.0
AMDL,di_cross_surge_btc2,80,-25,90,3.0,1,,False,10,173666,30.0,0.58,1.0
MSTU,mstr_rsi_ret3_btc2,50,-25,45,5.0,1,,False,8,160739,37.5,0.4,1.0
MSTU,mstr5_bo10_btc2,40,-20,30,5.0,1,,False,7,154444,28.6,0.44,1.0
IREN,btc_regime3_bo10,30,-15,20,5.0,1,,False,3,152376,33.3,1.02,1.0
CONL,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,,False,6,140480,33.3,0.78,1.0
AMDL,consec3_surge,40,-20,30,3.0,1,-10.0,False,22,135218,31.8,0.21,1.0
MSTU,mstr_rsi_ret3_btc2,50,-25,45,4.0,1,,False,8,128591,37.5,0.4,1.0
MSTU,mstr5_bo10_btc2,40,-20,30,4.0,1,,False,7,123556,28.6,0.44,1.0
IREN,btc_strong5d_rsi_accel,40,-20,30,5.0,1,,False,3,118654,33.3,0.79,1.0
CONL,rsi_accel_btc3,80,-30,90,3.0,1,-15.0,False,7,112460,57.1,0.54,1.0
IREN,btc_regime3_surge,40,-20,30,3.0,1,-10.0,False,5,107624,20.0,0.72,1.0
MSTU,max_conviction,80,-25,90,3.0,1,,False,5,101344,40.0,0.68,1.0
IREN,btc_strong5d_rsi_accel,40,-20,30,4.0,1,,False,3,94923,33.3,0.79,1.0
MSTU,mstr5_bo10_btc2,40,-20,30,3.0,1,,False,7,92667,28.6,0.44,1.0
IREN,rsi_accel_btc3,40,-20,30,3.0,1,-10.0,False,5,81019,20.0,0.54,1.0
NVDL,macd_adx_vol_btc2,80,-30,90,3.0,1,-15.0,False,3,74486,33.3,0.83,1.0
AMDL,mstr_rsi65_ma_btc2,50,-25,45,5.0,1,,False,3,73068,33.3,0.49,1.0
IREN,btc_strong5d_rsi_accel,50,-20,45,3.0,1,,False,3,71192,33.3,0.79,1.0
IREN,btc_strong5d_rsi_accel,40,-20,30,3.0,1,,False,3,71192,33.3,0.79,1.0
IREN,btc_strong5d_rsi_accel,50,-20,45,3.0,3,,False,3,71192,33.3,0.79,1.0
AMDL,bo10_macd_btc2,40,-20,30,3.0,1,-10.0,False,10,64712,30.0,0.22,1.0
CONL,triple_confirm,80,-25,90,2.0,3,-15.0,False,6,61646,50.0,-0.07,1.33
AMDL,mstr_rsi65_ma_btc2,50,-25,45,4.0,1,,False,3,58454,33.3,0.49,1.0
AMDL,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,-12.0,False,3,54407,33.3,0.61,1.0
NVDL,macd_adx_vol_btc2,80,-25,90,2.0,3,-15.0,False,3,49657,33.3,0.83,1.0
NVDL,btc_strong3d_surge,40,-20,30,3.0,1,-10.0,False,9,23512,33.3,0.09,1.0
AMDL,consec3_surge,30,-15,20,5.0,1,,False,23,6389,43.5,0.01,1.0
AMDL,mstr_rsi65_ma_btc2,50,-20,45,2.0,3,-10.0,False,4,5178,25.0,-3.4,1.25
AMDL,mstr_rsi_ret3_btc2,60,-25,90,3.0,1,,True,9,-13453,33.3,-0.05,1.0
NVDL,rsi_accel_btc3,60,-25,60,2.0,5,,False,3,-29409,33.3,-0.49,1.0
MSTU,mstr5_bo10_btc2,40,-20,30,3.0,1,-10.0,False,7,-40577,28.6,-0.19,1.0
MSTU,triple_confirm,50,-25,45,4.0,1,,False,3,-41783,33.3,-0.35,1.0
NVDL,rsi_accel_btc3,60,-25,60,3.0,3,,False,3,-44114,33.3,-0.49,1.0
NVDL,rsi_accel_btc3,60,-25,60,3.0,1,,False,3,-44114,33.3,-0.49,1.0
MSTU,triple_confirm,50,-25,45,5.0,1,,False,3,-52229,33.3,-0.35,1.0
MSTU,rsi_accel_btc2_vol,60,-25,60,3.0,1,,False,5,-57663,20.0,-0.38,1.0
MSTU,rsi_accel_btc2_vol,80,-25,90,3.0,1,,False,5,-57663,20.0,-0.38,1.0
NVDL,rsi_accel_btc3,50,-25,45,4.0,1,,False,3,-58818,33.3,-0.49,1.0
NVDL,rsi_accel_btc3,60,-25,60,4.0,1,,False,3,-58818,33.3,-0.49,1.0
AMDL,consec3_surge,50,-20,45,2.0,3,-10.0,False,20,-60300,25.0,-3.47,1.65
AMDL,bo5_vol_btc2_rsi,60,-25,60,3.0,1,-12.0,False,4,-61891,50.0,-0.52,1.0
AMDL,bo5_vol_btc2_rsi,40,-20,30,3.0,1,-10.0,False,4,-61891,50.0,-0.52,1.0
MSTU,rsi_accel_btc2_vol,30,-15,20,5.0,1,,False,7,-64702,28.6,-0.19,1.0
MSTU,consec4_btc1,40,-20,30,3.0,1,-10.0,False,4,-66899,25.0,-0.56,1.0
AMDL,consec3_btc2_vol,50,-20,45,2.0,3,-10.0,False,7,-70180,28.6,2.11,1.43
NVDL,rsi_accel_btc3,50,-25,45,5.0,1,,False,3,-73523,33.3,-0.49,1.0
MSTU,rsi_accel_btc2_vol,50,-25,45,4.0,1,,False,5,-76884,20.0,-0.38,1.0
MSTU,rsi_accel_btc2_vol,60,-25,60,4.0,1,,False,5,-76884,20.0,-0.38,1.0
CONL,btc_strong5d_rsi_accel,80,-25,90,2.0,3,-15.0,False,7,-80573,57.1,0.86,1.29
MSTU,rsi_accel_btc2_vol,50,-25,45,5.0,1,,False,5,-96105,20.0,-0.38,1.0
MSTU,mstr_over5_ret3_btc,60,-25,60,3.0,1,-12.0,False,12,-97386,25.0,-0.27,1.0
AMDL,mstr_rsi65_ma_btc2,40,-20,30,3.0,1,,False,3,-99198,33.3,-1.1,1.0
AMDL,mstr_rsi_ret3_btc2,30,-15,20,5.0,1,,False,10,-100093,30.0,-0.2,1.0
MSTU,consec3_surge,50,-20,45,2.0,3,-10.0,False,11,-102976,27.3,-3.0,1.64
IREN,btc_strong5d_rsi_accel,80,-25,90,2.0,3,-15.0,False,4,-113802,25.0,-1.42,1.0
MSTU,di_cross_surge_btc2,40,-20,30,3.0,1,-10.0,False,16,-120228,31.2,-0.25,1.0
MSTU,di_cross_surge_btc2,80,-25,90,3.0,3,,False,9,-120744,22.2,-9.28,1.89
MSTU,btc_strong3d_surge,80,-25,90,2.0,3,-15.0,False,3,-124961,33.3,-5.23,2.0
AMDL,mstr_rsi65_ma_btc2,40,-20,30,4.0,1,,False,3,-132264,33.3,-1.1,1.0
CONL,btc_regime3_bo10,80,-25,90,3.0,1,,False,4,-133108,25.0,-1.11,1.0
CONL,mstr_rsi65_ma_btc2,50,-20,45,2.0,3,-10.0,False,7,-139129,42.9,-0.94,1.57
IREN,btc_regime3_bo10,40,-20,30,3.0,1,,False,3,-146335,33.3,-1.63,1.0
AMDL,mstr_rsi65_ma_btc2,80,-25,90,2.0,3,-15.0,False,3,-149471,33.3,-7.12,1.33
PTIR,mstr_rsi65_ma_btc2,80,-30,90,3.0,1,-15.0,False,3,-155695,66.7,-1.73,1.0
AMDL,mstr_rsi65_ma_btc2,40,-20,30,5.0,1,,False,3,-165330,33.3,-1.1,1.0
AMDL,bo10_macd_btc2,50,-25,45,4.0,1,,False,9,-165762,33.3,-0.46,1.0
IREN,btc_strong5d_rsi_accel,80,-30,90,3.0,1,-15.0,False,4,-170703,25.0,-1.42,1.0
CONL,mstr_rsi65_ma_btc2,80,-25,90,3.0,1,,False,5,-172345,20.0,-1.15,1.0
MSTU,btc_strong3d_bo10,50,-20,45,2.0,3,-10.0,False,3,-180778,33.3,-3.33,1.67
IREN,btc_regime3_bo10,40,-20,30,4.0,1,,False,3,-195113,33.3,-1.63,1.0
AMDL,bo10_macd_btc2,50,-25,45,5.0,1,,False,9,-207202,33.3,-0.46,1.0
CONL,btc_regime3_bo10,50,-20,45,3.0,1,,False,4,-210593,25.0,-1.76,1.0
AMDL,mstr_rsi65_ma_btc2,80,-25,120,2.0,5,,True,3,-225150,33.3,-11.64,1.67
AMDL,consec3_surge,50,-25,45,4.0,1,,False,13,-225549,38.5,-0.43,1.0
CONL,btc_regime3_bo10,60,-25,90,3.0,1,,True,4,-230327,25.0,-1.92,1.0
IREN,btc_regime3_bo10,40,-20,30,5.0,1,,False,3,-243891,33.3,-1.63,1.0
MSTU,mstr5_bo10_btc2,100,-30,180,2.0,5,,True,6,-257161,16.7,-2.88,2.0
MSTU,mstr_rsi_ret3_btc2,60,-25,60,2.0,5,,False,9,-281913,22.2,-4.78,1.33
AMDL,consec3_surge,50,-25,45,5.0,1,,False,13,-281937,38.5,-0.43,1.0
MSTU,consec4_btc1,50,-20,45,2.0,3,-10.0,False,4,-296796,25.0,-6.43,1.5
MSTU,consec4_btc1,80,-25,90,3.0,3,,False,3,-300294,33.3,-12.61,1.67
IREN,btc_regime3_all,40,-20,30,3.0,1,-10.0,False,6,-311322,16.7,-1.73,1.0
PTIR,mstr_rsi65_ma_btc2,80,-25,90,2.0,3,-15.0,False,3,-311638,66.7,-5.86,1.67
MSTU,consec4_btc1,80,-25,90,2.0,5,,False,3,-322836,33.3,-14.42,2.0
AMDL,bo5_vol_btc2_rsi,30,-15,20,5.0,1,,False,4,-329429,50.0,-1.65,1.0
AMDL,mstr_rsi65_ma_btc2,100,-30,180,2.0,5,,True,3,-334062,33.3,-13.46,1.67
CONL,rsi_accel_btc3,50,-20,45,2.0,3,-10.0,False,8,-335887,37.5,-2.13,1.62
CONL,rsi7_80_btc2,40,-20,30,3.0,1,-10.0,False,18,-345344,38.9,-0.64,1.0
AMDL,mstr_rsi65_ma_btc2,30,-15,20,5.0,1,,False,3,-353764,33.3,-2.36,1.0
MSTU,mstr_rsi65_ma_btc2,40,-20,30,3.0,1,-10.0,False,3,-363073,33.3,-4.04,1.0
MSTU,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,,False,8,-369851,37.5,-1.54,1.0
AMDL,mstr_rsi65_ma_btc2,100,-30,180,2.0,3,,True,3,-395010,33.3,-12.08,1.33
MSTU,bo10_macd_btc2,40,-20,30,3.0,1,-10.0,False,8,-403117,25.0,-1.68,1.0
MSTU,bo10_macd_btc2,100,-30,180,2.0,5,,True,7,-411129,14.3,-3.57,1.86
AMDL,mstr_rsi65_ma_btc2,80,-30,90,3.0,1,-15.0,False,3,-411372,33.3,-4.58,1.0
MSTU,max_conviction,30,-15,20,5.0,1,,False,7,-419874,28.6,-1.2,1.0
MSTU,mstr_rsi_ret3_btc2,60,-25,60,3.0,3,,False,9,-422870,22.2,-4.78,1.33
NVDL,btc_strong3d_bo10,50,-20,45,2.0,3,-10.0,False,4,-426060,25.0,-5.33,1.0
MSTU,bb_macd_adx_btc2,60,-25,60,3.0,3,,False,9,-428346,11.1,-7.57,2.11
CONL,btc_regime3_bo10,50,-25,45,4.0,1,,False,4,-476710,25.0,-2.98,1.0
MSTU,consec3_surge,60,-25,90,3.0,1,,True,10,-479961,30.0,-1.6,1.0
MSTU,di_cross_surge_btc2,100,-30,180,2.0,3,,True,10,-492917,10.0,-9.36,1.9
MSTU,mstr_rsi_ret3_btc2,60,-25,60,4.0,1,,False,8,-493135,37.5,-1.54,1.0
MSTU,mstr_rsi_ret3_btc2,80,-25,90,2.0,3,-15.0,False,8,-493850,25.0,-5.22,1.5
CONL,mstr_rsi65_ma_btc2,80,-25,120,3.0,1,,True,5,-499860,20.0,-3.34,1.0
AMDL,bo5_vol_btc2_rsi,50,-20,45,2.0,3,-10.0,False,4,-513703,25.0,-4.37,1.5
AMDL,mstr_rsi_ret3_btc2,60,-25,60,2.0,5,,False,9,-523425,33.3,-8.43,1.11
MSTU,btc_strong3d_bo10,60,-25,60,3.0,1,-12.0,False,3,-534554,33.3,-5.95,1.0
MSTU,btc_strong3d_bo10,80,-30,90,3.0,1,-15.0,False,3,-534554,33.3,-5.95,1.0
MSTU,bb_macd_adx_btc2,40,-20,30,3.0,1,,False,11,-537229,27.3,-1.63,1.0
MSTU,di_cross_surge_btc2,100,-30,180,2.0,5,,True,10,-538542,10.0,-10.5,2.2
MSTU,triple_confirm,40,-20,30,3.0,1,-10.0,False,3,-540459,33.3,-6.01,1.0
AMDL,mstr_rsi65_ma_btc2,50,-20,45,3.0,3,,False,3,-550713,33.3,-10.29,1.33
CONL,btc_regime3_all,50,-20,45,2.0,3,-10.0,False,9,-578744,33.3,-1.44,1.78
MSTU,bo5_vol_btc2_rsi,50,-20,45,2.0,3,-10.0,False,3,-580089,33.3,-9.68,1.0
MSTU,bo10_macd_btc2,80,-25,90,3.0,1,,False,7,-590569,28.6,-2.82,1.0
MSTU,mstr_rsi65_ma_btc2,50,-20,45,2.0,3,-10.0,False,3,-593118,0.0,-6.98,1.67
CONL,btc_regime3_bo10,50,-25,45,5.0,1,,False,4,-595887,25.0,-2.98,1.0
MSTU,triple_confirm,50,-20,45,2.0,3,-10.0,False,3,-613871,33.3,-7.13,1.33
CONL,btc_regime3_bo10,60,-25,60,3.0,1,-12.0,False,4,-620832,50.0,-5.18,1.0
MSTU,bb_macd_adx_btc2,80,-30,90,3.0,1,-15.0,False,10,-628860,40.0,-2.1,1.0
MSTU,consec4_btc1,80,-25,90,3.0,1,,False,3,-632932,33.3,-7.04,1.0
MSTU,consec4_btc1,60,-25,90,3.0,1,,True,3,-632932,33.3,-7.04,1.0
NVDL,btc_strong3d_bo10,40,-20,30,3.0,1,-10.0,False,4,-639090,25.0,-5.33,1.0
MSTU,max_conviction,80,-25,120,3.0,1,,True,5,-640725,20.0,-4.28,1.0
MSTU,mstr_over5_ret3_btc,60,-25,60,2.0,5,,False,11,-641837,18.2,-9.44,1.55
AMDL,btc_strong3d_surge,100,-30,180,2.0,5,,True,4,-658312,25.0,-8.24,1.0
AMDL,btc_strong3d_surge,100,-30,180,2.0,3,,True,4,-658312,25.0,-8.24,1.0
AMDL,di_cross_surge_btc2,50,-25,45,4.0,1,,False,11,-661796,27.3,-1.51,1.0
CONL,btc_regime3_bo10,40,-20,30,3.0,1,-10.0,False,5,-668791,20.0,-4.46,1.0
MSTU,consec3_surge,80,-30,90,3.0,1,-15.0,False,9,-672824,33.3,-2.49,1.0
CONL,btc_strong3d_bo10,80,-25,120,2.0,5,,True,7,-686776,28.6,7.09,1.57
AMDL,mstr_rsi65_ma_btc2,80,-25,120,3.0,1,,True,3,-687386,33.3,-7.65,1.0
AMDL,mstr_rsi65_ma_btc2,60,-25,90,3.0,1,,True,3,-687386,33.3,-7.65,1.0
MSTU,bo10_macd_btc2,40,-20,30,3.0,1,,False,8,-696866,25.0,-2.91,1.0
MSTU,bb_macd_adx_btc2,40,-20,30,4.0,1,,False,11,-716306,27.3,-1.63,1.0
CONL,rsi_accel_btc3,80,-25,90,2.0,3,-15.0,False,7,-727672,42.9,-6.61,1.86
CONL,btc_regime3_bo10,60,-25,60,3.0,1,,False,4,-731229,25.0,-6.1,1.0
CONL,mstr_rsi65_ma_btc2,40,-20,30,3.0,1,,False,7,-761439,28.6,-3.63,1.0
MSTU,mstr5_bo10_btc2,50,-20,45,3.0,3,,False,7,-764259,14.3,-6.28,1.71
CONL,btc_regime3_all,80,-25,90,2.0,3,-15.0,False,8,-780349,37.5,-5.03,1.88
AMDL,mstr_rsi_ret3_btc2,60,-25,60,3.0,3,,False,9,-785138,33.3,-8.43,1.11
MSTU,bo10_macd_btc2,100,-30,120,2.0,5,,False,6,-788275,16.7,-6.95,1.83
IREN,btc_strong5d_rsi_accel,50,-20,45,2.0,3,-10.0,False,4,-794195,0.0,-9.94,1.0
AMDL,mstr_rsi_ret3_btc2,60,-25,60,3.0,1,-12.0,False,11,-807780,27.3,-2.45,1.0
MSTU,mstr5_bo10_btc2,100,-30,120,2.0,5,,False,6,-824831,16.7,-7.25,1.83
AMDL,di_cross_surge_btc2,50,-25,45,5.0,1,,False,11,-827245,27.3,-1.51,1.0
MSTU,rsi_accel_btc2_vol,80,-25,90,2.0,3,-15.0,False,6,-844815,16.7,-0.62,1.67
CONL,mstr_rsi65_ma_btc2,50,-20,45,3.0,1,,False,7,-849134,28.6,-4.05,1.0
MSTU,mstr5_bo10_btc2,50,-20,45,3.0,1,,False,7,-850507,28.6,-4.05,1.0
NVDL,btc_strong3d_bo10,80,-30,90,3.0,1,-15.0,False,3,-860512,0.0,-9.57,1.0
MSTU,bo5_vol_btc2_rsi,40,-20,30,3.0,1,-10.0,False,3,-870133,33.3,-9.68,1.0
NVDL,btc_strong3d_bo10,80,-25,90,2.0,3,-15.0,False,3,-876962,0.0,-12.16,1.33
MSTU,mstr5_bo10_btc2,50,-20,45,2.0,3,-10.0,False,7,-884057,14.3,-6.4,1.71
MSTU,bb_macd_adx_btc2,40,-20,30,5.0,1,,False,11,-895382,27.3,-1.63,1.0
CONL,btc_regime3_bo10,80,-30,90,3.0,1,-15.0,False,4,-909728,50.0,-7.59,1.0
MSTU,max_conviction,40,-20,30,3.0,1,-10.0,False,7,-912313,28.6,-4.35,1.0
AMDL,mstr_rsi_ret3_btc2,50,-20,45,3.0,1,,False,9,-915388,22.2,-3.39,1.0
MSTU,mstr5_bo10_btc2,80,-25,120,3.0,1,,True,6,-918219,16.7,-5.11,1.0
MSTU,max_conviction,50,-20,45,3.0,3,,False,6,-923323,16.7,-4.92,1.83
MSTU,bo5_vol_btc2_rsi,80,-25,90,2.0,3,-15.0,False,3,-927541,0.0,-15.47,1.0
MSTU,bo10_macd_btc2,40,-20,30,4.0,1,,False,8,-929154,25.0,-2.91,1.0
IREN,btc_strong5d_rsi_accel,80,-25,90,2.0,5,,False,3,-963061,33.3,-16.07,1.0
MSTU,mstr_over5_ret3_btc,100,-30,120,2.0,5,,False,6,-966862,16.7,-6.79,1.83
MSTU,btc_strong3d_bo10,80,-25,90,2.0,3,-15.0,False,3,-973504,0.0,-12.05,1.67
CONL,btc_regime3_bo10,60,-25,60,4.0,1,,False,4,-974972,25.0,-6.1,1.0
MSTU,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,-12.0,False,3,-983967,0.0,-10.94,1.0
MSTU,btc_strong3d_bo10,80,-25,90,2.0,5,,False,3,-987803,33.3,-13.45,1.67
CONL,mstr_rsi65_ma_btc2,40,-20,30,4.0,1,,False,7,-1015252,28.6,-3.63,1.0
NVDL,btc_strong3d_bo10,60,-25,60,3.0,1,-12.0,False,4,-1026778,25.0,-8.57,1.0
AMDL,btc_strong3d_surge,50,-20,45,2.0,3,-10.0,False,5,-1058885,0.0,-10.6,1.0
MSTU,rsi7_80_btc2,60,-25,60,3.0,1,-12.0,False,9,-1075186,22.2,-3.99,1.0
AMDL,mstr_rsi65_ma_btc2,60,-25,60,2.0,5,,False,3,-1090664,0.0,-17.72,1.33
MSTU,di_cross_surge_btc2,80,-25,90,3.0,1,,False,9,-1091947,22.2,-4.05,1.0
MSTU,consec4_btc1,40,-20,30,3.0,1,,False,4,-1096165,25.0,-9.14,1.0
MSTU,di_cross_surge_btc2,50,-20,45,2.0,3,-10.0,False,15,-1124570,20.0,-4.06,1.67
MSTU,bo10_macd_btc2,50,-20,45,2.0,3,-10.0,False,8,-1125750,12.5,-7.11,1.62
CONL,btc_regime3_bo10,80,-25,90,2.0,3,-15.0,False,4,-1130539,25.0,-13.42,1.75
MSTU,bo10_macd_btc2,30,-15,20,5.0,1,,False,9,-1130799,22.2,-2.52,1.0
MSTU,mstr5_bo10_btc2,80,-25,120,2.0,5,,True,6,-1133835,16.7,-6.87,2.0
MSTU,bo10_macd_btc2,80,-25,120,3.0,1,,True,7,-1149171,14.3,-5.48,1.0
MSTU,consec3_btc2_vol,50,-20,45,2.0,3,-10.0,False,3,-1154088,0.0,-16.78,1.33
MSTU,mstr_over5_ret3_btc,60,-25,60,3.0,3,,False,11,-1160287,18.2,-8.43,1.45
MSTU,bo10_macd_btc2,40,-20,30,5.0,1,,False,8,-1161443,25.0,-2.91,1.0
IREN,btc_strong5d_rsi_accel,40,-20,30,3.0,1,-10.0,False,4,-1191293,0.0,-9.94,1.0
IREN,btc_strong5d_rsi_accel,60,-25,60,3.0,1,-12.0,False,4,-1191293,0.0,-9.94,1.0
NVDL,rsi_accel_btc3,100,-30,120,2.0,5,,False,3,-1214915,33.3,-20.27,1.0
AMDL,mstr_rsi_ret3_btc2,40,-20,30,3.0,1,,False,9,-1216287,22.2,-4.51,1.0
MSTU,mstr_over5_ret3_btc,80,-25,90,2.0,3,-15.0,False,10,-1244996,20.0,-8.82,1.6
MSTU,bo5_vol_btc2_rsi,60,-25,60,3.0,1,-12.0,False,3,-1251584,0.0,-13.92,1.0
CONL,btc_regime3_bo10,50,-20,45,2.0,3,-10.0,False,5,-1251609,20.0,-13.1,1.4
MSTU,max_conviction,60,-25,60,2.0,5,,False,6,-1264938,16.7,-9.2,1.83
CONL,mstr_rsi65_ma_btc2,40,-20,30,5.0,1,,False,7,-1269065,28.6,-3.63,1.0
CONL,btc_strong3d_bo10,80,-25,90,2.0,5,,False,7,-1276254,28.6,3.24,1.57
IREN,btc_strong5d_rsi_accel,80,-25,120,2.0,5,,True,3,-1277031,0.0,-21.31,1.0
MSTU,bo10_macd_btc2,80,-25,120,2.0,5,,True,7,-1287803,14.3,-6.99,1.86
MSTU,consec4_btc1,80,-25,90,2.0,3,-15.0,False,4,-1318082,25.0,-14.56,1.5
MSTU,triple_confirm,80,-25,90,2.0,3,-15.0,False,3,-1321181,0.0,-18.93,1.33
MSTU,consec4_btc1,60,-25,60,3.0,1,-12.0,False,4,-1321521,25.0,-11.02,1.0
MSTU,consec3_btc2_vol,80,-25,90,2.0,3,-15.0,False,3,-1328611,0.0,-18.4,1.33
MSTU,di_cross_surge_btc2,80,-25,120,2.0,5,,True,10,-1336956,10.0,-11.19,2.2
MSTU,bo5_vol_btc2_rsi,80,-30,90,3.0,1,-15.0,False,3,-1391311,0.0,-15.47,1.0
AMDL,mstr_rsi65_ma_btc2,60,-25,60,3.0,1,,False,3,-1401448,33.3,-15.59,1.0
MSTU,consec3_btc2_vol,40,-20,30,3.0,1,-10.0,False,3,-1423162,0.0,-15.83,1.0
MSTU,consec3_btc2_vol,60,-25,60,3.0,1,-12.0,False,3,-1423162,0.0,-15.83,1.0
MSTU,rsi7_80_btc2,80,-25,120,3.0,1,,True,6,-1427646,16.7,-7.94,1.0
IREN,btc_strong5d_rsi_accel,100,-30,180,2.0,5,,True,3,-1429836,0.0,-23.85,1.0
IREN,btc_strong5d_rsi_accel,100,-30,180,2.0,3,,True,3,-1429836,0.0,-23.85,1.0
AMDL,btc_strong3d_surge,80,-25,90,2.0,3,-15.0,False,5,-1433500,0.0,-14.35,1.0
MSTU,di_cross_surge_btc2,80,-25,120,3.0,1,,True,10,-1440647,10.0,-4.81,1.0
MSTU,rsi_accel_btc2_vol,40,-20,30,3.0,1,,False,5,-1441674,20.0,-9.62,1.0
IREN,btc_strong5d_rsi_accel,80,-25,90,3.0,3,,False,3,-1444592,33.3,-16.07,1.0
IREN,btc_strong5d_rsi_accel,80,-25,90,3.0,1,,False,3,-1444592,33.3,-16.07,1.0
MSTU,consec4_btc1,40,-20,30,4.0,1,,False,4,-1461553,25.0,-9.14,1.0
MSTU,consec4_btc1,80,-30,90,3.0,1,-15.0,False,4,-1471524,25.0,-12.27,1.0
MSTU,btc_strong3d_bo10,80,-25,90,3.0,3,,False,3,-1481704,33.3,-13.45,1.67
AMDL,btc_strong3d_surge,80,-25,120,2.0,5,,True,5,-1487227,20.0,-10.73,1.2
AMDL,bb_macd_adx_btc2,50,-20,45,3.0,1,,False,13,-1497637,23.1,-3.84,1.0
MSTU,mstr5_bo10_btc2,60,-25,60,3.0,1,,False,7,-1510459,28.6,-7.2,1.0
MSTU,consec3_surge,60,-25,60,3.0,1,,False,9,-1514343,33.3,-5.61,1.0
MSTU,consec3_surge,80,-25,120,3.0,1,,True,10,-1516317,20.0,-5.06,1.0
MSTU,di_cross_surge_btc2,100,-30,120,2.0,5,,False,8,-1539488,12.5,-16.22,2.25
MSTU,bo10_macd_btc2,50,-20,45,3.0,3,,False,8,-1553792,12.5,-8.79,1.62
MSTU,consec3_btc2_vol,80,-30,90,3.0,1,-15.0,False,3,-1573165,0.0,-17.5,1.0
AMDL,btc_strong3d_surge,80,-25,120,3.0,1,,True,5,-1584614,20.0,-10.57,1.0
AMDL,btc_strong3d_surge,60,-25,90,3.0,1,,True,5,-1584614,20.0,-10.57,1.0
AMDL,btc_strong3d_surge,40,-20,30,3.0,1,-10.0,False,5,-1588328,0.0,-10.6,1.0
MSTU,triple_confirm,60,-25,60,3.0,1,-12.0,False,3,-1601425,0.0,-17.81,1.0
MSTU,triple_confirm,80,-30,90,3.0,1,-15.0,False,3,-1601425,0.0,-17.81,1.0
CONL,mstr_rsi65_ma_btc2,50,-25,45,4.0,1,,False,7,-1618357,28.6,-5.79,1.0
AMDL,mstr_rsi_ret3_btc2,40,-20,30,4.0,1,,False,9,-1621716,22.2,-4.51,1.0
AMDL,btc_strong3d_surge,60,-25,60,3.0,1,-12.0,False,5,-1624772,0.0,-10.84,1.0
AMDL,mstr_rsi65_ma_btc2,60,-25,60,3.0,3,,False,3,-1635996,0.0,-17.72,1.33
MSTU,bo10_macd_btc2,50,-20,45,3.0,1,,False,8,-1640039,25.0,-6.84,1.0
MSTU,mstr5_bo10_btc2,60,-25,60,2.0,5,,False,7,-1640827,14.3,-11.55,1.71
MSTU,consec4_btc1,30,-15,20,5.0,1,,False,4,-1687316,25.0,-8.45,1.0
MSTU,mstr5_bo10_btc2,50,-25,45,4.0,1,,False,7,-1784763,28.6,-6.38,1.0
MSTU,di_cross_surge_btc2,60,-25,60,3.0,1,-12.0,False,13,-1798176,30.8,-4.62,1.0
MSTU,consec3_surge,100,-30,180,2.0,3,,True,10,-1805084,20.0,-3.34,1.3
MSTU,max_conviction,50,-20,45,2.0,3,-10.0,False,7,-1810904,14.3,-8.95,1.71
