거래일자,거래구분,종목명,종목코드,환율,거래수량,거래대금_원,단가_원,수수료_원,제세금_원,변제연체합_원,잔고,잔액_원,거래대금_달러,단가_달러,수수료_달러,제세금_달러,변제연체합_달러,잔액_달러
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,235","49,235",40,0,0,564,"354,886",36.07,36.07,0.03,0.00,0.00,259.99
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,180","49,180",40,0,0,563,"404,026",36.03,36.03,0.03,0.00,0.00,295.99
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,204","49,204",40,0,0,562,"453,180",36.0472,36.0472,0.03,0.00,0.00,332.00
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,262","49,262",40,0,0,561,"502,401",36.09,36.09,0.03,0.00,0.00,368.06
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,9,"398,839",75.80,75.80,0.07,0.00,0.00,292.19
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,10,"295,276",75.80,75.80,0.07,0.00,0.00,216.32
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,11,"191,714",75.80,75.80,0.07,0.00,0.00,140.45
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,12,"88,151",75.80,75.80,0.07,0.00,0.00,64.58
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,173","49,173",40,0,0,560,"137,278",36.0248,36.0248,0.03,0.00,0.00,100.57
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,173","49,173",40,0,0,559,"186,404",36.0248,36.0248,0.03,0.00,0.00,136.56
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,178","49,178",40,0,0,558,"235,530",36.0283,36.0283,0.03,0.00,0.00,172.55
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,494","103,494",95,0,0,13,"131,940",75.82,75.82,0.07,0.00,0.00,96.66
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,557,"181,067",36.02,36.02,0.03,0.00,0.00,132.65
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,556,"230,193",36.02,36.02,0.03,0.00,0.00,168.64
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,555,"279,319",36.02,36.02,0.03,0.00,0.00,204.63
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,554,"328,446",36.02,36.02,0.03,0.00,0.00,240.62
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,553,"377,572",36.02,36.02,0.03,0.00,0.00,276.61
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,167","49,167",40,0,0,552,"426,699",36.02,36.02,0.03,0.00,0.00,312.60
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,14,"323,122",75.81,75.81,0.07,0.00,0.00,236.72
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,480","103,480",95,0,0,15,"219,546",75.81,75.81,0.07,0.00,0.00,160.84
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,551,"268,645",36.00,36.00,0.03,0.00,0.00,196.81
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,550,"317,744",36.00,36.00,0.03,0.00,0.00,232.78
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,549,"366,843",36.00,36.00,0.03,0.00,0.00,268.75
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,548,"415,942",36.00,36.00,0.03,0.00,0.00,304.72
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,16,"312,380",75.80,75.80,0.07,0.00,0.00,228.85
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,140","49,140",40,0,0,547,"361,479",36.00,36.00,0.03,0.00,0.00,264.82
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,085","49,085",40,0,0,546,"195,645",35.96,35.96,0.03,0.00,0.00,143.33
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,085","49,085",40,0,0,545,"101,446",35.96,35.96,0.03,0.00,0.00,74.32
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,544,"150,436",35.92,35.92,0.03,0.00,0.00,110.21
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,907","48,907",40,0,0,543,"127,695",35.83,35.83,0.03,0.00,0.00,93.55
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,907","48,907",40,0,0,542,"176,562",35.83,35.83,0.03,0.00,0.00,129.35
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,907","48,907",40,0,0,541,"225,429",35.83,35.83,0.03,0.00,0.00,165.15
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,907","48,907",40,0,0,540,"274,296",35.83,35.83,0.03,0.00,0.00,200.95
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,539,"108,230",35.77,35.77,0.03,0.00,0.00,79.29
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,538,"157,015",35.77,35.77,0.03,0.00,0.00,115.03
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,537,"134,220",35.78,35.78,0.03,0.00,0.00,98.33
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,536,"183,019",35.78,35.78,0.03,0.00,0.00,134.08
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,875","48,875",40,0,0,535,"231,845",35.806,35.806,0.03,0.00,0.00,169.85
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,534,"137,428",35.78,35.78,0.03,0.00,0.00,100.68
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,533,"186,226",35.78,35.78,0.03,0.00,0.00,136.43
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,532,"235,025",35.78,35.78,0.03,0.00,0.00,172.18
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,791","48,791",40,0,0,531,"140,554",35.7448,35.7448,0.03,0.00,0.00,102.97
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,794","48,794",40,0,0,530,"189,298",35.7472,35.7472,0.03,0.00,0.00,138.68
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,122","31,122",27,0,0,35,"220,392",22.80,22.80,0.02,0.00,0.00,161.46
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,122","31,122",27,0,0,34,"251,487",22.80,22.80,0.02,0.00,0.00,184.24
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,529,"157,070",35.78,35.78,0.03,0.00,0.00,115.07
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,528,"205,869",35.78,35.78,0.03,0.00,0.00,150.82
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,527,"254,668",35.78,35.78,0.03,0.00,0.00,186.57
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,880","48,880",40,0,0,526,"303,507",35.81,35.81,0.03,0.00,0.00,222.35
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,962","48,962",40,0,0,525,"137,564",35.87,35.87,0.03,0.00,0.00,100.78
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,962","48,962",40,0,0,524,"186,486",35.87,35.87,0.03,0.00,0.00,136.62
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,969","48,969",40,0,0,523,"235,407",35.8748,35.8748,0.03,0.00,0.00,172.46
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,003","49,003",40,0,0,522,"284,370",35.90,35.90,0.03,0.00,0.00,208.33
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,17,"180,807",75.80,75.80,0.07,0.00,0.00,132.46
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,044","49,044",40,0,0,521,"229,811",35.93,35.93,0.03,0.00,0.00,168.36
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,044","49,044",40,0,0,520,"278,814",35.93,35.93,0.03,0.00,0.00,204.26
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,003","49,003",40,0,0,519,"327,777",35.90,35.90,0.03,0.00,0.00,240.13
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,003","49,003",40,0,0,518,"376,740",35.90,35.90,0.03,0.00,0.00,276.00
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,517,"425,729",35.92,35.92,0.03,0.00,0.00,311.89
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,516,"474,719",35.92,35.92,0.03,0.00,0.00,347.78
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,515,"523,709",35.92,35.92,0.03,0.00,0.00,383.67
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,514,"572,699",35.92,35.92,0.03,0.00,0.00,419.56
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,513,"621,689",35.92,35.92,0.03,0.00,0.00,455.45
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"49,030","49,030",40,0,0,512,"670,679",35.92,35.92,0.03,0.00,0.00,491.34
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,948","48,948",40,0,0,511,"289,857",35.86,35.86,0.03,0.00,0.00,212.35
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,948","48,948",40,0,0,510,"338,765",35.86,35.86,0.03,0.00,0.00,248.18
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,948","48,948",40,0,0,509,"387,673",35.86,35.86,0.03,0.00,0.00,284.01
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,18,"284,111",75.80,75.80,0.07,0.00,0.00,208.14
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,19,"180,548",75.80,75.80,0.07,0.00,0.00,132.27
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,20,"76,986",75.80,75.80,0.07,0.00,0.00,56.40
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,508,"125,771",35.77,35.77,0.03,0.00,0.00,92.14
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,507,"174,556",35.77,35.77,0.03,0.00,0.00,127.88
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,506,"80,139",35.77,35.77,0.03,0.00,0.00,58.71
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,505,"128,924",35.77,35.77,0.03,0.00,0.00,94.45
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,867","48,867",40,0,0,504,"106,197",35.80,35.80,0.03,0.00,0.00,77.80
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,867","48,867",40,0,0,503,"155,023",35.80,35.80,0.03,0.00,0.00,113.57
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,867","48,867",40,0,0,502,"203,849",35.80,35.80,0.03,0.00,0.00,149.34
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,867","48,867",40,0,0,501,"252,675",35.80,35.80,0.03,0.00,0.00,185.11
2025.06.25,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,365.00",1,"17,444","17,444",13,0,0,11,"235,216",12.78,12.78,0.01,0.00,0.00,172.32
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,426","103,426",95,0,0,21,"131,695",75.77,75.77,0.07,0.00,0.00,96.48
2025.06.25,구매,디렉시온 테슬라 2배 ETF,US25460G2865,"1,365.00",1,"17,444","17,444",13,0,0,12,"114,236",12.78,12.78,0.01,0.00,0.00,83.69
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,839","48,839",40,0,0,500,"163,035",35.78,35.78,0.03,0.00,0.00,119.44
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,22,"59,473",75.80,75.80,0.07,0.00,0.00,43.57
2025.06.25,구매,T-REX 스트래티지 타겟 2배 ETF,US26923N1735,"1,365.00",1,"9,759","9,759",0,0,0,7,"49,713",7.15,7.15,0.00,0.00,0.00,36.42
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,203","31,203",27,0,0,33,"80,876",22.8596,22.8596,0.02,0.00,0.00,59.25
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,203","31,203",27,0,0,32,"112,039",22.8596,22.8596,0.02,0.00,0.00,82.08
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,203","31,203",27,0,0,31,"143,202",22.8596,22.8596,0.02,0.00,0.00,104.91
2025.06.25,판매,튜크리움 엑스알피(리플) 데일리 2배 롱 ETF,US53656G1913,"1,365.00",1,"31,203","31,203",27,0,0,30,"174,365",22.8596,22.8596,0.02,0.00,0.00,127.74
2025.06.25,구매,디렉시온 세계 금광 2배 ETF,US25460G7815,"1,365.00",1,"103,467","103,467",95,0,0,23,"70,802",75.80,75.80,0.07,0.00,0.00,51.87
2025.06.25,판매,그래닛셰어즈 코인베이스 데일리 2배 롱 ETF,US38747R8016,"1,365.00",1,"48,826","48,826",40,0,0,499,"119,587",35.77,35.77,0.03,0.00,0.00,87.61
