ticker,strategy,target,stop,hold,unit_mul,n,pnl,wr,avg
CONL,engulf_btc2,60,-25,60,1.0,3,1032025,66.7,34.44
MSTU,vcp_squeeze_bo,50,-20,45,1.0,5,1031436,60.0,20.65
IREN,hammer_btc2,15,-20,30,2.0,5,1030435,80.0,10.31
AMDL,bounce_btc1_rsi,50,-25,45,2.0,8,1029944,37.5,6.44
CONL,doji_escape_btc2,25,-20,30,1.0,4,1027680,75.0,25.72
CONL,inside_bar_bo_btc2,30,-20,45,1.0,6,1026469,66.7,17.12
NVDL,engulf_btc2,15,-20,30,3.0,4,1025098,75.0,8.55
NVDL,gap_up3_btc1,25,-15,20,1.0,28,1023137,53.6,3.66
NVDL,gap_up_btc2,25,-15,20,2.0,29,1022670,44.8,1.76
AMDL,hh_hl_rsi_btc,25,-20,30,2.0,15,1020898,40.0,3.41
AMDL,ma10_pull_btc2,20,-15,20,1.0,8,1020839,62.5,12.77
NVDL,gap_fill_up_btc2,30,-20,45,1.0,13,1020279,53.8,7.86
CONL,ma10_pull_vol,20,-20,30,1.0,11,1020145,54.5,9.28
CONL,gap_hh_hl_btc2,30,-15,20,3.0,24,1020059,41.7,1.42
MSTU,hammer_btc2,25,-20,30,3.0,4,1019799,50.0,8.51
AMDL,inside_bar_rsi_vol,20,-15,20,3.0,3,1019629,66.7,11.34
AMDL,nr5_bo_btc1_rsi,25,-20,30,1.0,6,1019291,66.7,17.01
IREN,gap_fill_up_btc2,25,-15,20,1.0,20,1019156,45.0,5.1
IREN,vcp_breakout_vol,50,-20,45,1.0,6,1017475,50.0,16.97
PTIR,nr5_bo_btc1_rsi,50,-25,45,1.0,4,1017107,75.0,25.45
IREN,near_52w_btc2,15,-20,30,1.0,5,1017085,100.0,20.36
MSTU,inside_bar_bo_btc1,20,-20,30,2.0,4,1016890,75.0,12.72
CONL,inside_bar_bo_btc1,20,-20,30,2.0,10,1016748,60.0,5.09
NVDL,gap_up3_btc1,50,-20,45,1.0,18,1016203,50.0,5.65
IREN,inside_bar_bo_btc2,40,-20,30,2.0,4,1012765,50.0,12.67
IREN,gap_hh_hl_btc2,20,-15,20,2.0,20,1012074,45.0,2.53
CONL,inside_bar_bo_btc2,60,-25,60,2.0,6,1011576,50.0,8.44
CONL,inside_bar_bo_btc1,60,-25,60,2.0,6,1011576,50.0,8.44
AMDL,nr5_bo_btc2,40,-20,30,2.0,10,1010799,40.0,5.06
IREN,break_52w_btc2,30,-20,45,1.0,3,1010206,100.0,33.71
MSTU,inside_bar_bo_btc1,20,-15,20,2.0,4,1007064,75.0,12.6
NVDL,nr5_bo_btc1_rsi,50,-25,45,1.0,6,1005540,50.0,16.78
NVDL,nr5_bo_btc1_rsi,50,-20,45,1.0,6,1005540,50.0,16.78
CONL,gap_up_btc2,40,-20,45,1.0,25,1004531,40.0,4.02
MSTU,vcp_squeeze_bo,30,-20,45,1.0,6,1003901,50.0,16.75
MSTU,vcp_squeeze_bo,30,-20,30,1.0,6,1003901,50.0,16.75
AMDL,ma10_pull_btc2,50,-25,45,1.0,7,1003781,57.1,14.35
NVDL,gap_up_btc2,30,-20,30,1.0,24,1001876,58.3,4.18
AMDL,gap_up3_vol_btc,30,-15,20,1.0,11,1001541,63.6,9.11
NVDL,ma20_pull_btc2,15,-20,30,3.0,11,1001216,72.7,3.04
AMDL,gap_up3_vol_btc,20,-20,30,1.0,9,1001158,55.6,11.14
NVDL,doji_escape_btc_rsi,25,-15,20,3.0,3,1000981,66.7,11.13
NVDL,doji_escape_btc_rsi,30,-15,20,3.0,3,1000981,66.7,11.13
NVDL,nr5_bo_btc2,30,-20,30,1.0,7,1000877,71.4,14.31
AMDL,ma10_pull_vol,30,-15,20,2.0,5,1000353,60.0,10.01
IREN,near_52w_btc2,20,-15,20,2.0,4,998905,75.0,12.5
NVDL,gap_fill_up_btc2,25,-15,20,2.0,19,997960,47.4,2.63
IREN,vcp_breakout_vol,30,-15,20,3.0,6,997663,50.0,5.55
MSTU,hh_hl_rsi_btc,40,-20,30,1.0,11,996648,36.4,9.07
NVDL,gap_up3_vol_btc,40,-20,30,1.0,11,995396,54.5,9.06
NVDL,gap_hh_hl_btc2,60,-25,60,1.0,11,994516,54.5,9.05
NVDL,gap_fill_up_btc2,30,-15,20,2.0,19,992954,47.4,2.62
CONL,doji_escape_btc2,20,-15,20,2.0,4,992761,75.0,12.42
IREN,gap_hh_hl_btc2,25,-15,20,3.0,20,992200,45.0,1.66
IREN,vcp_breakout_vol,30,-20,45,3.0,6,991847,50.0,5.52
IREN,vcp_breakout_vol,30,-20,30,3.0,6,991847,50.0,5.52
AMDL,inside_bar_bo_btc1,25,-20,30,2.0,4,991285,50.0,12.4
CONL,nr5_bo_btc2,40,-20,30,1.0,7,990670,57.1,14.17
PTIR,bounce_btc2,20,-15,20,1.0,8,990300,75.0,12.39
CONL,hammer_btc2,40,-20,45,3.0,4,989883,50.0,8.26
IREN,vcp_breakout_btc2,30,-15,20,1.0,11,989845,54.5,9.01
NVDL,gap_up_btc2,25,-20,30,2.0,24,988023,58.3,2.06
PTIR,gap_up3_vol_btc,25,-15,20,1.0,5,987563,80.0,19.77
IREN,nr5_bo_btc1_rsi,30,-15,20,1.0,8,987467,62.5,12.36
IREN,gap_up3_btc1,25,-15,20,1.0,35,987378,45.7,2.82
MSTU,hh_hl_rsi_btc,20,-15,20,2.0,15,984997,46.7,3.29
CONL,inside_bar_rsi_vol,15,-20,30,1.0,8,984748,75.0,12.32
AMDL,gap_hh_hl_btc2,15,-20,30,2.0,13,980605,53.8,3.78
AMDL,gap_up_btc2,20,-20,30,3.0,19,980564,42.1,1.72
NVDL,nr5_bo_btc2,40,-20,45,1.0,6,979473,50.0,16.34
AMDL,inside_bar_bo_btc2,15,-20,30,2.0,3,978972,100.0,16.33
PTIR,vcp_squeeze_bo,30,-15,20,1.0,13,978965,53.8,7.54
AMDL,vcp_breakout_btc1,20,-15,20,2.0,7,977878,57.1,6.99
AMDL,vcp_breakout_btc2,20,-15,20,2.0,7,977878,57.1,6.99
CONL,inside_bar_bo_btc1,40,-20,30,3.0,8,977660,50.0,4.08
AMDL,ma20_pull_btc2,30,-20,30,2.0,9,977141,44.4,5.43
IREN,vcp_breakout_btc2,15,-20,30,2.0,11,976619,72.7,4.44
CONL,vcp_breakout_btc1,30,-20,45,2.0,10,976338,40.0,4.89
CONL,vcp_breakout_btc1,30,-20,30,2.0,10,976338,40.0,4.89
NVDL,gap_up3_btc1,40,-20,30,1.0,21,975742,47.6,4.65
AMDL,inside_bar_bo_btc1,40,-20,30,2.0,4,973902,50.0,12.19
CONL,ma20_pull_btc2,25,-20,30,1.0,10,973180,50.0,9.74
MSTU,inside_bar_bo_btc1,30,-15,20,3.0,4,973067,50.0,8.12
MSTU,doji_escape_btc_rsi,30,-20,30,2.0,3,972504,66.7,16.22
MSTU,doji_escape_btc_rsi,25,-20,30,2.0,3,972504,66.7,16.22
MSTU,doji_escape_btc_rsi,30,-20,45,2.0,3,972504,66.7,16.22
AMDL,vcp_squeeze_bo,40,-20,45,1.0,9,971759,55.6,10.81
CONL,vcp_breakout_vol,60,-25,60,2.0,5,971028,40.0,9.72
NVDL,ma20_pull_btc2,40,-20,45,1.0,9,970921,55.6,10.8
CONL,hammer_btc2,50,-25,45,2.0,4,970319,50.0,12.14
AMDL,ma10_pull_btc2,40,-20,30,1.0,8,970279,50.0,12.14
NVDL,doji_escape_btc_rsi,20,-20,30,2.0,3,969955,100.0,16.18
IREN,vcp_engulf_btc2,30,-20,45,1.0,6,969758,66.7,16.18
IREN,vcp_engulf_btc2,30,-20,30,1.0,6,969758,66.7,16.18
AMDL,ma20_pull_btc2,30,-15,20,2.0,10,969676,40.0,4.85
AMDL,vcp_squeeze_bo,25,-20,30,2.0,11,969484,45.5,4.41
IREN,doji_escape_btc2,50,-20,45,1.0,4,968872,75.0,24.25
IREN,inside_bar_bo_btc2,20,-15,20,3.0,4,968836,75.0,8.08
IREN,break_52w_btc2,50,-25,45,2.0,3,967328,66.7,16.14
IREN,doji_escape_btc_rsi,15,-20,30,1.0,6,966185,83.3,16.12
NVDL,gap_up3_btc1,40,-20,45,1.0,18,965345,50.0,5.37
IREN,doji_escape_btc2,20,-15,20,2.0,4,963542,75.0,12.06
AMDL,gap_up3_btc1,40,-20,30,1.0,15,962661,40.0,6.42
NVDL,gap_up3_btc1,30,-20,30,1.0,24,960303,62.5,4.01
CONL,vcp_breakout_btc2,50,-25,45,3.0,9,959467,33.3,3.56
PTIR,hammer_btc2,50,-20,45,1.0,5,956054,60.0,19.14
AMDL,vcp_squeeze_bo,25,-15,20,3.0,11,952347,45.5,2.89
NVDL,nr5_bo_btc2,15,-20,30,2.0,7,951980,71.4,6.81
MSTU,gap_fill_up_btc2,15,-20,30,2.0,18,951399,61.1,2.65
NVDL,nr5_bo_btc2,40,-20,30,1.0,7,950476,71.4,13.59
IREN,gap_up_btc2,25,-15,20,1.0,33,949297,45.5,2.88
CONL,inside_bar_rsi_vol,30,-20,45,1.0,6,948303,66.7,15.82
IREN,break_52w_vol_btc,50,-25,45,2.0,3,947950,66.7,15.81
CONL,doji_escape_btc2,20,-20,30,1.0,4,946489,100.0,23.69
AMDL,nr5_bo_btc1_rsi,40,-20,30,1.0,5,945805,60.0,18.94
AMDL,hh_hl_rsi_btc,20,-20,30,1.0,17,945172,58.8,5.57
MSTU,doji_escape_btc_rsi,40,-20,45,3.0,3,944526,66.7,10.51
AMDL,hh_hl_rsi_btc,40,-20,30,1.0,13,942333,46.2,7.26
NVDL,nr5_bo_btc1_rsi,25,-20,30,2.0,7,942127,57.1,6.74
IREN,ma10_pull_btc2,20,-15,20,1.0,15,939253,60.0,6.27
PTIR,engulf_btc2,25,-20,30,1.0,5,938349,80.0,18.79
NVDL,engulf_btc2,20,-15,20,3.0,4,937694,75.0,7.82
MSTU,inside_bar_bo_btc1,25,-15,20,2.0,4,936659,50.0,11.72
CONL,engulf_btc2,20,-20,30,1.0,3,936185,100.0,31.24
CONL,ma20_pull_btc2,30,-15,20,3.0,11,935731,45.5,2.84
CONL,ma20_pull_btc2,40,-20,45,1.0,10,935669,40.0,9.37
PTIR,gap_up3_vol_btc,25,-20,30,1.0,5,935633,80.0,18.73
AMDL,nr5_bo_btc2,50,-25,45,2.0,9,934150,33.3,5.19
IREN,doji_escape_btc_rsi,20,-15,20,1.0,6,933622,83.3,15.58
AMDL,vcp_breakout_btc2,30,-20,45,1.0,7,933376,57.1,13.35
AMDL,vcp_breakout_btc1,30,-20,45,1.0,7,933376,57.1,13.35
IREN,inside_bar_rsi_vol,25,-15,20,2.0,8,933331,62.5,5.84
IREN,break_52w_vol_btc,40,-20,30,2.0,3,933293,66.7,15.57
IREN,break_52w_vol_btc,30,-20,30,2.0,3,933293,66.7,15.57
IREN,break_52w_vol_btc,25,-20,30,2.0,3,933293,66.7,15.57
NVDL,ma20_pull_btc2,50,-20,45,1.0,9,931409,55.6,10.36
AMDL,gap_up3_btc1,25,-15,20,2.0,21,929479,47.6,2.22
MSTU,inside_bar_bo_btc1,15,-20,30,2.0,4,928928,75.0,11.62
CONL,inside_bar_rsi_vol,50,-20,45,3.0,6,928334,33.3,5.16
IREN,break_52w_vol_btc,15,-20,30,2.0,3,928092,66.7,15.48
IREN,break_52w_vol_btc,20,-20,30,2.0,3,928092,66.7,15.48
PTIR,ma20_pull_btc2,15,-20,30,1.0,8,928076,87.5,11.61
IREN,nr5_bo_btc2,15,-20,30,1.0,8,927681,87.5,11.61
NVDL,hammer_btc2,40,-20,45,1.0,4,926681,100.0,23.19
IREN,doji_escape_btc2,40,-20,30,1.0,4,926134,75.0,23.18
IREN,inside_bar_bo_btc1,25,-15,20,2.0,6,924326,66.7,7.71
PTIR,gap_up3_vol_btc,20,-15,20,1.0,5,924236,80.0,18.5
MSTU,hh_hl_ma_btc2,25,-15,20,3.0,16,923354,43.8,1.93
IREN,near_52w_btc2,20,-20,30,1.0,4,923080,100.0,23.1
AMDL,gap_up3_btc1,25,-20,30,1.0,17,921791,47.1,5.43
AMDL,bounce_btc1_rsi,30,-20,45,2.0,11,921209,45.5,4.19
MSTU,hammer_btc2,20,-20,30,3.0,4,920409,50.0,7.68
MSTU,hammer_btc2,15,-20,30,3.0,4,920409,50.0,7.68
AMDL,hh_hl_rsi_btc,15,-20,30,1.0,17,920149,58.8,5.42
AMDL,ma20_pull_btc2,30,-20,45,2.0,9,919741,44.4,5.11
IREN,vcp_breakout_btc2,25,-15,20,1.0,11,919414,54.5,8.37
NVDL,hh_hl_rsi_btc,20,-20,30,1.0,24,918706,58.3,3.83
IREN,engulf_vol_btc,30,-15,20,1.0,5,918229,80.0,18.38
IREN,engulf_vol_btc,25,-15,20,1.0,5,918229,80.0,18.38
NVDL,gap_up3_vol_btc,60,-25,60,1.0,9,917149,44.4,10.2
MSTU,gap_hh_hl_btc2,25,-20,30,2.0,14,916139,50.0,3.28
PTIR,doji_escape_btc2,15,-20,30,1.0,5,915410,100.0,18.33
CONL,vcp_breakout_btc1,50,-20,45,3.0,10,914583,30.0,3.05
NVDL,nr5_bo_btc1_rsi,30,-20,45,2.0,7,913875,42.9,6.53
AMDL,gap_up3_vol_btc,30,-20,30,1.0,8,913814,50.0,11.43
CONL,vcp_breakout_vol,15,-20,30,1.0,5,913279,80.0,18.28
PTIR,nr5_bo_btc1_rsi,30,-15,20,2.0,4,912864,75.0,11.42
CONL,ma10_pull_btc2,50,-25,45,1.0,15,912750,40.0,6.09
MSTU,hh_hl_ma_btc2,50,-20,45,3.0,13,912555,30.8,2.34
AMDL,inside_bar_rsi_vol,25,-15,20,2.0,3,912183,66.7,15.22
IREN,inside_bar_bo_btc2,60,-25,60,1.0,4,910888,50.0,22.8
IREN,break_52w_btc2,30,-15,20,1.0,3,908346,100.0,30.31
AMDL,gap_up3_vol_btc,60,-25,60,2.0,7,907580,42.9,6.49
IREN,inside_bar_bo_btc2,20,-20,30,3.0,4,906324,50.0,7.56
AMDL,bounce_btc1_rsi,30,-15,20,1.0,14,904725,57.1,6.47
AMDL,gap_up3_vol_btc,30,-20,45,1.0,8,904681,50.0,11.32
MSTU,inside_bar_bo_btc1,25,-20,30,2.0,4,904598,50.0,11.32
CONL,nr5_bo_btc2,30,-20,45,1.0,7,903840,57.1,12.92
CONL,nr5_bo_btc2,30,-20,30,1.0,7,903840,57.1,12.92
AMDL,gap_up_btc2,60,-25,60,2.0,13,903335,30.8,3.48
IREN,inside_bar_bo_btc1,50,-20,45,1.0,5,902234,60.0,18.06
NVDL,gap_up3_btc1,30,-15,20,1.0,27,902221,51.9,3.34
AMDL,gap_up3_btc1,30,-20,30,1.0,17,902127,41.2,5.31
CONL,ma10_pull_btc2,40,-20,45,1.0,15,901928,40.0,6.02
NVDL,nr5_bo_btc2,25,-15,20,1.0,7,901821,71.4,12.9
NVDL,doji_escape_btc_rsi,40,-20,45,1.0,3,901118,66.7,30.07
IREN,inside_bar_bo_btc1,20,-15,20,1.0,6,900526,83.3,15.02
IREN,vcp_breakout_vol,25,-15,20,3.0,6,900261,50.0,5.01
CONL,inside_bar_bo_btc2,25,-15,20,1.0,6,899710,66.7,15.01
NVDL,nr5_bo_btc1_rsi,25,-15,20,1.0,7,898509,71.4,12.85
CONL,ma10_pull_btc2,40,-20,30,1.0,15,895767,46.7,5.98
IREN,vcp_breakout_vol,40,-20,30,1.0,6,895485,50.0,14.94
IREN,vcp_breakout_vol,40,-20,45,1.0,6,895485,50.0,14.94
CONL,ma10_pull_btc2,15,-20,30,1.0,15,895443,60.0,5.98
NVDL,ma10_pull_btc2,30,-20,45,1.0,12,894787,58.3,7.46
IREN,vcp_breakout_vol,25,-20,30,3.0,6,894445,50.0,4.97
CONL,vcp_breakout_btc2,40,-20,30,3.0,9,894145,33.3,3.31
CONL,vcp_breakout_btc2,40,-20,45,3.0,9,894145,33.3,3.31
CONL,ma20_pull_btc2,20,-20,30,2.0,10,894112,60.0,4.48
CONL,ma10_pull_vol,40,-20,45,1.0,11,894012,45.5,8.14
IREN,vcp_breakout_btc1,15,-20,30,1.0,17,892052,70.6,5.25
NVDL,ma20_pull_btc2,30,-20,30,2.0,11,891837,72.7,4.06
AMDL,nr5_bo_btc1_rsi,60,-25,60,1.0,5,890543,60.0,17.83
AMDL,ma20_pull_btc2,25,-15,20,2.0,10,890342,40.0,4.46
AMDL,ma10_pull_vol,20,-20,30,2.0,5,889112,60.0,8.9
CONL,inside_bar_bo_btc2,20,-15,20,1.0,7,888327,71.4,12.7
MSTU,vcp_squeeze_bo,25,-15,20,3.0,7,888081,42.9,4.23
AMDL,bounce_btc1_rsi,60,-25,60,1.0,8,887738,50.0,11.11
CONL,ma10_pull_btc2,20,-20,30,1.0,15,887035,53.3,5.92
IREN,engulf_btc2,20,-15,20,1.0,11,885925,63.6,8.06
MSTU,hh_hl_rsi_btc,50,-20,45,2.0,11,883360,36.4,4.02
MSTU,vcp_squeeze_bo,25,-20,30,1.0,6,880508,50.0,14.69
IREN,inside_bar_rsi_vol,20,-15,20,1.0,8,879880,75.0,11.01
IREN,inside_bar_bo_btc2,30,-15,20,2.0,4,879347,75.0,11.0
IREN,inside_bar_bo_btc2,25,-15,20,2.0,4,879347,75.0,11.0
NVDL,hammer_btc2,30,-20,45,1.0,4,878935,100.0,22.0
AMDL,vcp_breakout_btc1,20,-20,30,1.0,7,878780,71.4,12.57
AMDL,vcp_breakout_btc2,20,-20,30,1.0,7,878780,71.4,12.57
AMDL,vcp_breakout_btc1,25,-20,30,1.0,7,877902,57.1,12.55
AMDL,vcp_breakout_btc2,25,-20,30,1.0,7,877902,57.1,12.55
AMDL,hh_hl_ma_btc2,30,-20,30,1.0,13,877768,46.2,6.76
MSTU,hh_hl_btc2,30,-15,20,2.0,15,876744,40.0,2.93
AMDL,inside_bar_rsi_vol,30,-20,45,2.0,3,876728,66.7,14.63
NVDL,ma10_pull_btc2,40,-20,45,1.0,11,875495,54.5,7.97
MSTU,vcp_squeeze_bo,50,-25,45,1.0,5,875104,60.0,17.52
AMDL,nr5_bo_btc1_rsi,30,-20,45,1.0,6,874240,66.7,14.59
IREN,inside_bar_bo_btc2,40,-20,45,1.0,4,873744,75.0,21.87
IREN,vcp_breakout_btc1,30,-15,20,1.0,16,873713,50.0,5.47
IREN,gap_up3_vol_btc,25,-15,20,1.0,24,873350,54.2,3.64
PTIR,vcp_squeeze_bo,25,-15,20,1.0,12,872930,58.3,7.28
IREN,vcp_engulf_btc2,25,-15,20,1.0,6,872823,66.7,14.56
AMDL,ma20_pull_btc2,25,-20,30,2.0,9,871468,44.4,4.85
IREN,inside_bar_bo_btc1,30,-20,45,2.0,5,871212,60.0,8.72
AMDL,hh_hl_ma_btc2,30,-15,20,2.0,14,870937,35.7,3.11
CONL,inside_bar_rsi_vol,20,-15,20,1.0,8,870400,62.5,10.89
AMDL,gap_up3_btc1,20,-20,30,1.0,20,870080,50.0,4.35
AMDL,gap_up3_vol_btc,25,-15,20,1.0,11,869779,63.6,7.91
IREN,inside_bar_bo_btc1,40,-20,30,2.0,5,869720,40.0,8.71
IREN,nr5_bo_btc1_rsi,25,-15,20,1.0,8,869232,62.5,10.88
CONL,vcp_breakout_btc2,15,-20,30,1.0,11,869051,63.6,7.91
NVDL,nr5_bo_btc2,30,-15,20,1.0,7,867568,71.4,12.41
NVDL,ma10_pull_btc2,50,-25,45,1.0,10,867099,50.0,8.68
CONL,nr5_bo_btc2,15,-20,30,3.0,8,866958,62.5,3.62
AMDL,bounce_btc2,50,-25,45,2.0,8,865738,37.5,5.42
AMDL,bounce_btc2,50,-20,45,2.0,9,865490,33.3,4.81
PTIR,ma10_pull_vol,40,-20,30,1.0,4,865339,75.0,21.66
PTIR,ma10_pull_vol,30,-20,30,1.0,4,865339,75.0,21.66
MSTU,gap_up_btc2,20,-20,30,3.0,22,864626,50.0,1.31
CONL,nr5_bo_btc2,40,-20,45,1.0,7,864568,57.1,12.36
NVDL,nr5_bo_btc1_rsi,30,-15,20,1.0,7,864257,71.4,12.36
CONL,doji_escape_btc2,50,-20,45,1.0,4,863670,50.0,21.61
PTIR,gap_up3_vol_btc,60,-25,60,1.0,4,863662,75.0,21.61
NVDL,nr5_bo_btc2,25,-20,30,1.0,7,863468,71.4,12.35
IREN,vcp_breakout_btc2,20,-20,30,1.0,11,862579,72.7,7.85
NVDL,vcp_breakout_btc1,20,-20,30,2.0,13,862435,53.8,3.32
IREN,engulf_vol_btc,40,-20,45,1.0,5,862064,60.0,17.26
IREN,near_52w_btc2,40,-20,30,1.0,3,861744,66.7,28.75
AMDL,hh_hl_ma_btc2,25,-20,30,2.0,14,859840,42.9,3.07
AMDL,ma10_pull_btc2,20,-20,30,1.0,8,858988,62.5,10.75
PTIR,engulf_btc2,30,-20,45,1.0,4,858782,75.0,21.49
PTIR,engulf_btc2,30,-20,30,1.0,4,858782,75.0,21.49
IREN,ma10_pull_btc2,20,-20,30,1.0,13,858731,61.5,6.61
AMDL,bounce_btc1_rsi,20,-20,30,1.0,13,858615,53.8,6.61
MSTU,hh_hl_rsi_btc,40,-20,45,1.0,11,858059,36.4,7.81
AMDL,gap_up3_vol_btc,25,-20,30,1.0,8,855747,50.0,10.71
CONL,engulf_btc2,50,-20,45,1.0,3,855227,66.7,28.54
AMDL,bounce_btc2,30,-20,45,2.0,11,854889,45.5,3.89
CONL,inside_bar_rsi_vol,50,-25,45,3.0,6,853395,33.3,4.75
AMDL,nr5_bo_btc2,30,-20,30,2.0,10,853237,40.0,4.27
CONL,nr5_bo_btc1_rsi,30,-20,30,1.0,5,851404,60.0,17.05
CONL,nr5_bo_btc1_rsi,30,-20,45,1.0,5,851404,60.0,17.05
AMDL,gap_hh_hl_btc2,20,-20,30,2.0,13,851238,53.8,3.28
CONL,nr5_bo_btc1_rsi,25,-20,30,1.0,5,850457,60.0,17.03
PTIR,nr5_bo_btc1_rsi,25,-15,20,2.0,4,850373,75.0,10.64
IREN,doji_escape_btc2,30,-20,45,1.0,4,850251,75.0,21.28
PTIR,hammer_btc2,25,-15,20,1.0,5,849486,80.0,17.01
CONL,inside_bar_bo_btc2,40,-20,45,1.0,6,849387,50.0,14.17
IREN,vcp_engulf_btc2,60,-25,60,1.0,5,849032,60.0,17.0
NVDL,engulf_btc2,20,-20,30,2.0,4,848872,75.0,10.62
AMDL,gap_up3_btc1,20,-15,20,1.0,24,848721,50.0,3.54
CONL,nr5_bo_btc2,25,-20,30,1.0,7,848610,57.1,12.14
AMDL,ma20_pull_btc2,40,-20,45,3.0,9,848348,33.3,3.15
AMDL,ma10_pull_btc2,15,-20,30,1.0,8,846762,62.5,10.6
PTIR,inside_bar_bo_btc1,40,-20,30,2.0,3,846243,66.7,14.12
NVDL,gap_up_btc2,30,-15,20,1.0,29,846056,48.3,2.92
MSTU,bounce_btc2,40,-20,30,2.0,10,845448,30.0,4.23
MSTU,bounce_btc2,40,-20,45,2.0,10,845448,30.0,4.23
MSTU,ma10_pull_vol,50,-20,45,3.0,5,844968,20.0,5.64
PTIR,nr5_bo_btc1_rsi,40,-20,45,1.0,4,844755,75.0,21.14
PTIR,nr5_bo_btc1_rsi,50,-20,45,1.0,4,844755,75.0,21.14
NVDL,doji_escape_btc_rsi,15,-20,30,2.0,3,843592,100.0,14.07
AMDL,bounce_btc1_rsi,40,-20,45,2.0,9,842743,44.4,4.69
MSTU,hh_hl_rsi_btc,30,-20,30,3.0,12,842589,33.3,2.34
CONL,inside_bar_bo_btc1,25,-15,20,1.0,9,842297,55.6,9.37
CONL,vcp_breakout_btc2,25,-20,30,1.0,9,842120,55.6,9.37
IREN,break_52w_vol_btc,40,-20,45,2.0,3,842053,66.7,14.05
IREN,break_52w_vol_btc,30,-20,45,2.0,3,842053,66.7,14.05
AMDL,gap_up3_vol_btc,40,-20,30,1.0,8,841616,50.0,10.53
IREN,gap_fill_up_btc2,20,-15,20,1.0,22,840828,50.0,3.83
IREN,gap_hh_hl_btc2,30,-15,20,2.0,20,840071,45.0,2.1
NVDL,hh_hl_ma_btc2,20,-15,20,1.0,24,837699,50.0,3.49
IREN,inside_bar_bo_btc2,25,-20,30,2.0,4,837672,50.0,10.48
IREN,inside_bar_bo_btc2,30,-20,30,2.0,4,837672,50.0,10.48
NVDL,vcp_breakout_btc1,25,-20,30,1.0,13,837126,53.8,6.45
IREN,vcp_engulf_btc2,15,-20,30,2.0,6,836665,66.7,6.98
CONL,ma20_pull_btc2,50,-25,45,1.0,10,835400,40.0,8.36
AMDL,gap_up_btc2,25,-15,20,2.0,21,832640,42.9,1.98
AMDL,inside_bar_bo_btc1,20,-15,20,2.0,4,831928,75.0,10.41
IREN,engulf_btc2,20,-20,30,1.0,10,831809,60.0,8.33
NVDL,gap_fill_up_btc2,25,-20,30,3.0,18,831605,61.1,1.54
CONL,inside_bar_bo_btc1,20,-15,20,1.0,10,830914,60.0,8.32
AMDL,ma10_pull_vol,30,-20,45,1.0,5,829587,80.0,16.61
CONL,inside_bar_rsi_vol,25,-15,20,1.0,7,829129,57.1,11.86
AMDL,ma20_pull_btc2,20,-15,20,2.0,10,828882,40.0,4.15
MSTU,bounce_btc1_rsi,50,-20,45,2.0,10,828645,30.0,4.15
IREN,hammer_btc2,30,-20,30,1.0,5,828438,80.0,16.59
CONL,ma20_pull_btc2,15,-20,30,2.0,10,827940,60.0,4.14
MSTU,hh_hl_ma_btc2,30,-15,20,1.0,13,827879,46.2,6.37
CONL,vcp_breakout_vol,50,-25,45,2.0,5,827543,40.0,8.28
AMDL,hh_hl_rsi_btc,25,-15,20,1.0,17,827042,47.1,4.87
AMDL,hh_hl_rsi_btc,30,-20,30,1.0,15,826205,40.0,5.51
NVDL,ma20_pull_btc2,50,-25,45,1.0,9,825701,55.6,9.18
AMDL,bounce_btc2,25,-15,20,3.0,13,825036,46.2,2.12
PTIR,ma10_pull_vol,20,-15,20,3.0,5,824160,60.0,5.5
CONL,vcp_breakout_btc2,60,-25,60,2.0,9,823305,33.3,4.58
MSTU,gap_hh_hl_btc2,15,-20,30,3.0,19,821214,52.6,1.44
PTIR,ma10_pull_vol,20,-20,30,2.0,4,820461,75.0,10.27
CONL,vcp_breakout_vol,30,-15,20,3.0,5,820279,40.0,5.47
CONL,engulf_btc2,50,-25,45,1.0,3,820014,66.7,27.36
PTIR,ma10_pull_vol,25,-15,20,1.0,5,819003,60.0,16.4
PTIR,ma10_pull_vol,30,-15,20,1.0,5,819003,60.0,16.4
AMDL,gap_hh_hl_btc2,20,-15,20,2.0,14,818478,50.0,2.93
MSTU,hh_hl_ma_btc2,20,-15,20,2.0,17,817900,47.1,2.41
PTIR,inside_bar_bo_btc1,30,-20,45,2.0,3,817765,66.7,13.64
IREN,break_52w_btc2,20,-15,20,2.0,4,817232,75.0,10.23
NVDL,engulf_btc2,40,-20,45,1.0,4,813090,75.0,20.35
IREN,ma10_pull_btc2,15,-20,30,1.0,14,811281,64.3,5.8
IREN,engulf_vol_btc,20,-20,30,2.0,5,810886,60.0,8.12
IREN,engulf_vol_btc,15,-20,30,2.0,5,810886,60.0,8.12
AMDL,bounce_btc2,40,-20,30,1.0,11,810683,45.5,7.38
IREN,vcp_breakout_btc1,25,-15,20,1.0,16,810371,50.0,5.07
AMDL,gap_up_btc2,20,-15,20,2.0,22,807236,40.9,1.84
AMDL,gap_hh_hl_btc2,60,-25,60,2.0,9,805036,44.4,4.48
NVDL,doji_escape_btc2,15,-20,30,3.0,3,804850,66.7,8.95
AMDL,nr5_bo_btc1_rsi,40,-20,45,1.0,5,804809,60.0,16.11
IREN,inside_bar_bo_btc1,40,-20,45,1.0,5,802221,60.0,16.06
PTIR,hammer_btc2,20,-20,30,1.0,5,801124,80.0,16.04
